partner_id,week_number,week_start_date,logins,referrals,earnings,unresolved_tickets,ticket_sentiment,join_date,region,partner_type,priority,behavior,days_since_last_outreach,payout_delay_days,commission_dispute_count,competitor_mention_flag,churn_driver,recommended_action
P0654,28,06-01-2026,26,19,1147,1,,31-08-2024,Europe,Introducer,Silver,healthy,13,0,0,0,Performance Decline,Marketing assistance + performance review
P0654,29,13-01-2026,29,22,609,1,,31-08-2024,Europe,Introducer,Silver,healthy,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0654,30,20-01-2026,8,12,803,1,,31-08-2024,Europe,Introducer,Silver,healthy,19,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,1,01-07-2025,16,127,796,0,,25-08-2024,Asia,Introducer,Silver,healthy,12,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0655,2,08-07-2025,18,13,973,1,,25-08-2024,Asia,Introducer,Silver,churning,3,0,0,0,Relationship Neglect,Immediate account manager outreach
P0655,3,15-07-2025,19,106,561,0,,25-08-2024,Asia,Introducer,Silver,healthy,27,0,0,0,Performance Decline,Marketing assistance + performance review
P0655,4,22-07-2025,14,60,940,0,,25-08-2024,Asia,Introducer,Silver,churning,16,0,0,0,Relationship Neglect,Immediate account manager outreach
P0655,5,29-07-2025,19,93,707,0,,25-08-2024,Asia,Introducer,Silver,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,6,05-08-2025,26,49,471,0,,25-08-2024,Asia,Introducer,Silver,at_risk,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0655,7,12-08-2025,18,118,623,0,,25-08-2024,Asia,Introducer,Silver,at_risk,14,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0655,8,19-08-2025,13,31,539,0,,25-08-2024,Asia,Introducer,Silver,healthy,1,0,0,0,Performance Decline,Marketing assistance + performance review
P0655,9,26-08-2025,22,101,1031,0,,25-08-2024,Asia,Introducer,Silver,healthy,17,0,0,0,Financial Issues,Escalate to Finance + commission review
P0655,10,02-09-2025,26,125,625,0,,25-08-2024,Asia,Introducer,Silver,at_risk,17,5,0,0,Performance Decline,Marketing assistance + performance review
P0655,11,09-09-2025,26,33,476,5,,25-08-2024,Asia,Introducer,Silver,healthy,24,0,2,0,Support Friction,Fast-track tickets + senior support follow-up
P0655,12,16-09-2025,20,103,1110,1,,25-08-2024,Asia,Introducer,Silver,at_risk,15,0,1,1,Competitive Risk,Offer retention incentive + feature comparison
P0655,13,23-09-2025,6,49,1403,0,,25-08-2024,Asia,Introducer,Silver,healthy,16,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,14,30-09-2025,23,29,1187,0,,25-08-2024,Asia,Introducer,Silver,healthy,24,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0655,15,07-10-2025,7,111,931,0,,25-08-2024,Asia,Introducer,Silver,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,16,14-10-2025,10,18,1072,3,,25-08-2024,Asia,Introducer,Silver,healthy,19,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0655,17,21-10-2025,19,149,1244,0,,25-08-2024,Asia,Introducer,Silver,churning,22,0,2,0,Financial Issues,Escalate to Finance + commission review
P0655,18,28-10-2025,25,111,859,0,,25-08-2024,Asia,Introducer,Silver,churning,10,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0655,19,04-11-2025,17,50,1137,0,,25-08-2024,Asia,Introducer,Silver,healthy,23,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0655,20,11-11-2025,24,63,638,0,,25-08-2024,Asia,Introducer,Silver,at_risk,18,0,1,0,Financial Issues,Escalate to Finance + commission review
P0655,21,18-11-2025,11,33,1363,0,,25-08-2024,Asia,Introducer,Silver,churning,23,0,0,0,Financial Issues,Escalate to Finance + commission review
P0655,22,25-11-2025,25,117,764,0,,25-08-2024,Asia,Introducer,Silver,healthy,21,0,0,0,Performance Decline,Marketing assistance + performance review
P0655,23,02-12-2025,26,11,1139,0,,25-08-2024,Asia,Introducer,Silver,healthy,18,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,24,09-12-2025,27,78,860,1,,25-08-2024,Asia,Introducer,Silver,churning,4,0,1,0,Financial Issues,Escalate to Finance + commission review
P0655,25,16-12-2025,5,103,1375,0,,25-08-2024,Asia,Introducer,Silver,healthy,15,0,0,0,Low Engagement,Re-engagement email + training invite
P0655,26,23-12-2025,5,77,778,0,,25-08-2024,Asia,Introducer,Silver,healthy,4,0,2,1,Competitive Risk,Offer retention incentive + feature comparison
P0655,27,30-12-2025,20,132,498,0,,25-08-2024,Asia,Introducer,Silver,healthy,21,0,1,0,Financial Issues,Escalate to Finance + commission review
P0655,28,06-01-2026,8,93,1188,0,,25-08-2024,Asia,Introducer,Silver,healthy,29,2,0,0,Low Engagement,Re-engagement email + training invite
P0655,29,13-01-2026,22,61,1208,0,,25-08-2024,Asia,Introducer,Silver,churning,17,0,1,0,Financial Issues,Escalate to Finance + commission review
P0655,30,20-01-2026,15,56,867,0,,25-08-2024,Asia,Introducer,Silver,churning,5,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0656,1,01-07-2025,21,75,3810,0,,21-04-2024,North America,API User,Gold,churning,1,0,1,0,Financial Issues,Escalate to Finance + commission review
P0656,2,08-07-2025,11,131,3363,0,,21-04-2024,North America,API User,Gold,churning,22,1,2,0,Financial Issues,Escalate to Finance + commission review
P0656,3,15-07-2025,7,15,3026,0,,21-04-2024,North America,API User,Gold,healthy,2,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,4,22-07-2025,13,111,3452,0,,21-04-2024,North America,API User,Gold,healthy,24,0,0,0,Relationship Neglect,Immediate account manager outreach
P0656,5,29-07-2025,18,57,2993,0,,21-04-2024,North America,API User,Gold,healthy,15,0,0,0,Performance Decline,Marketing assistance + performance review
P0656,6,05-08-2025,18,129,3008,0,,21-04-2024,North America,API User,Gold,healthy,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,7,12-08-2025,15,51,3086,0,,21-04-2024,North America,API User,Gold,at_risk,13,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0656,8,19-08-2025,5,61,3220,1,,21-04-2024,North America,API User,Gold,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,9,26-08-2025,23,20,3886,4,,21-04-2024,North America,API User,Gold,at_risk,29,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,10,02-09-2025,12,36,3668,1,,21-04-2024,North America,API User,Gold,healthy,25,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,11,09-09-2025,18,148,3114,0,,21-04-2024,North America,API User,Gold,healthy,24,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,12,16-09-2025,10,99,3765,3,,21-04-2024,North America,API User,Gold,healthy,10,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,13,23-09-2025,8,83,3432,1,,21-04-2024,North America,API User,Gold,at_risk,15,5,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0656,14,30-09-2025,21,15,3494,0,,21-04-2024,North America,API User,Gold,at_risk,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,15,07-10-2025,26,47,3887,0,,21-04-2024,North America,API User,Gold,at_risk,7,1,0,0,Relationship Neglect,Immediate account manager outreach
P0656,16,14-10-2025,10,30,3451,0,,21-04-2024,North America,API User,Gold,healthy,19,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,17,21-10-2025,9,37,3701,2,,21-04-2024,North America,API User,Gold,healthy,26,2,0,0,Low Engagement,Re-engagement email + training invite
P0656,18,28-10-2025,28,43,3726,0,,21-04-2024,North America,API User,Gold,churning,28,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,19,04-11-2025,28,66,3492,0,,21-04-2024,North America,API User,Gold,at_risk,22,0,0,0,Financial Issues,Escalate to Finance + commission review
P0656,20,11-11-2025,10,132,3065,0,,21-04-2024,North America,API User,Gold,healthy,11,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,21,18-11-2025,16,11,3055,0,,21-04-2024,North America,API User,Gold,churning,11,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0656,22,25-11-2025,21,92,3389,3,,21-04-2024,North America,API User,Gold,at_risk,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,23,02-12-2025,6,32,3339,0,,21-04-2024,North America,API User,Gold,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,24,09-12-2025,18,46,3879,5,,21-04-2024,North America,API User,Gold,at_risk,26,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0656,25,16-12-2025,23,16,3568,0,,21-04-2024,North America,API User,Gold,at_risk,13,0,0,0,Financial Issues,Escalate to Finance + commission review
P0656,26,23-12-2025,26,21,3829,0,,21-04-2024,North America,API User,Gold,healthy,3,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,27,30-12-2025,18,75,3844,0,,21-04-2024,North America,API User,Gold,churning,15,0,0,0,Relationship Neglect,Immediate account manager outreach
P0656,28,06-01-2026,6,78,3335,0,,21-04-2024,North America,API User,Gold,healthy,27,0,0,0,Low Engagement,Re-engagement email + training invite
P0656,29,13-01-2026,24,51,3377,0,,21-04-2024,North America,API User,Gold,healthy,12,1,0,0,Performance Decline,Marketing assistance + performance review
P0656,30,20-01-2026,5,129,3643,0,,21-04-2024,North America,API User,Gold,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,1,01-07-2025,5,97,731,5,,06-03-2024,Asia,Payment Agent,Silver,churning,28,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0657,2,08-07-2025,18,51,691,0,,06-03-2024,Asia,Payment Agent,Silver,churning,4,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0657,3,15-07-2025,7,149,891,1,,06-03-2024,Asia,Payment Agent,Silver,healthy,3,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,4,22-07-2025,17,94,287,0,,06-03-2024,Asia,Payment Agent,Silver,at_risk,15,10,0,0,Financial Issues,Escalate to Finance + commission review
P0657,5,29-07-2025,6,139,792,0,,06-03-2024,Asia,Payment Agent,Silver,churning,28,0,1,0,Financial Issues,Escalate to Finance + commission review
P0657,6,05-08-2025,5,140,83,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,10,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,7,12-08-2025,18,112,109,0,,06-03-2024,Asia,Payment Agent,Silver,churning,10,1,0,0,Performance Decline,Marketing assistance + performance review
P0657,8,19-08-2025,10,125,585,2,,06-03-2024,Asia,Payment Agent,Silver,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,9,26-08-2025,26,16,581,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,26,1,0,0,Performance Decline,Marketing assistance + performance review
P0657,10,02-09-2025,16,11,693,0,,06-03-2024,Asia,Payment Agent,Silver,at_risk,19,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0657,11,09-09-2025,16,16,823,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,16,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0657,12,16-09-2025,23,100,715,1,,06-03-2024,Asia,Payment Agent,Silver,healthy,1,0,0,0,Performance Decline,Marketing assistance + performance review
P0657,13,23-09-2025,23,131,406,4,,06-03-2024,Asia,Payment Agent,Silver,churning,28,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0657,14,30-09-2025,16,29,526,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,24,0,0,0,Financial Issues,Escalate to Finance + commission review
P0657,15,07-10-2025,8,53,120,0,,06-03-2024,Asia,Payment Agent,Silver,churning,13,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,16,14-10-2025,12,75,300,2,,06-03-2024,Asia,Payment Agent,Silver,healthy,22,0,0,0,Performance Decline,Marketing assistance + performance review
P0657,17,21-10-2025,16,124,417,0,,06-03-2024,Asia,Payment Agent,Silver,at_risk,4,0,0,0,Financial Issues,Escalate to Finance + commission review
P0657,18,28-10-2025,6,77,46,0,,06-03-2024,Asia,Payment Agent,Silver,churning,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,19,04-11-2025,21,69,896,0,,06-03-2024,Asia,Payment Agent,Silver,at_risk,14,0,1,0,Financial Issues,Escalate to Finance + commission review
P0657,20,11-11-2025,13,86,754,1,,06-03-2024,Asia,Payment Agent,Silver,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,21,18-11-2025,16,74,111,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,7,0,0,0,Performance Decline,Marketing assistance + performance review
P0657,22,25-11-2025,24,117,816,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,25,1,0,0,Performance Decline,Marketing assistance + performance review
P0657,23,02-12-2025,18,86,541,1,,06-03-2024,Asia,Payment Agent,Silver,healthy,3,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,24,09-12-2025,21,140,809,0,,06-03-2024,Asia,Payment Agent,Silver,at_risk,15,0,0,0,Financial Issues,Escalate to Finance + commission review
P0657,25,16-12-2025,5,86,117,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,16,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,26,23-12-2025,19,148,902,1,,06-03-2024,Asia,Payment Agent,Silver,healthy,5,0,0,0,Financial Issues,Escalate to Finance + commission review
P0657,27,30-12-2025,8,53,48,1,,06-03-2024,Asia,Payment Agent,Silver,at_risk,25,0,0,0,Low Engagement,Re-engagement email + training invite
P0657,28,06-01-2026,26,37,27,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,11,0,0,0,Performance Decline,Marketing assistance + performance review
P0657,29,13-01-2026,27,38,481,0,,06-03-2024,Asia,Payment Agent,Silver,healthy,5,0,0,0,Financial Issues,Escalate to Finance + commission review
P0657,30,20-01-2026,23,120,770,4,,06-03-2024,Asia,Payment Agent,Silver,at_risk,5,2,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,1,01-07-2025,8,33,2307,1,,09-12-2024,Africa,Payment Agent,Gold,at_risk,28,0,1,0,Financial Issues,Escalate to Finance + commission review
P0658,2,08-07-2025,10,97,2316,0,,09-12-2024,Africa,Payment Agent,Gold,churning,20,1,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,3,15-07-2025,17,48,2256,0,,09-12-2024,Africa,Payment Agent,Gold,churning,14,0,0,0,Relationship Neglect,Immediate account manager outreach
P0658,4,22-07-2025,17,71,2172,1,,09-12-2024,Africa,Payment Agent,Gold,churning,9,0,0,0,Financial Issues,Escalate to Finance + commission review
P0658,5,29-07-2025,12,120,2725,0,,09-12-2024,Africa,Payment Agent,Gold,at_risk,6,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0658,6,05-08-2025,26,95,2196,1,,09-12-2024,Africa,Payment Agent,Gold,churning,11,0,1,0,Financial Issues,Escalate to Finance + commission review
P0658,7,12-08-2025,11,15,2243,2,,09-12-2024,Africa,Payment Agent,Gold,healthy,24,0,0,0,Performance Decline,Marketing assistance + performance review
P0658,8,19-08-2025,25,94,2764,0,,09-12-2024,Africa,Payment Agent,Gold,at_risk,29,0,0,0,Financial Issues,Escalate to Finance + commission review
P0658,9,26-08-2025,7,78,2937,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,2,0,1,0,Financial Issues,Escalate to Finance + commission review
P0658,10,02-09-2025,23,92,2185,0,,09-12-2024,Africa,Payment Agent,Gold,churning,18,1,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,11,09-09-2025,10,19,2160,0,,09-12-2024,Africa,Payment Agent,Gold,churning,24,0,0,0,Relationship Neglect,Immediate account manager outreach
P0658,12,16-09-2025,24,133,2328,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,11,0,1,0,Financial Issues,Escalate to Finance + commission review
P0658,13,23-09-2025,25,78,2773,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0658,14,30-09-2025,29,35,2654,0,,09-12-2024,Africa,Payment Agent,Gold,churning,1,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0658,15,07-10-2025,25,12,2509,1,,09-12-2024,Africa,Payment Agent,Gold,healthy,28,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0658,16,14-10-2025,7,103,2023,1,,09-12-2024,Africa,Payment Agent,Gold,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0658,17,21-10-2025,26,62,2414,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,6,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0658,18,28-10-2025,24,51,2100,0,,09-12-2024,Africa,Payment Agent,Gold,churning,29,10,0,0,Financial Issues,Escalate to Finance + commission review
P0658,19,04-11-2025,19,74,2009,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,14,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,20,11-11-2025,16,78,2281,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,5,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0658,21,18-11-2025,11,139,1983,4,,09-12-2024,Africa,Payment Agent,Gold,at_risk,3,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,22,25-11-2025,24,135,2293,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,13,0,0,0,Low Engagement,Re-engagement email + training invite
P0658,23,02-12-2025,24,92,2468,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,19,0,0,0,Performance Decline,Marketing assistance + performance review
P0658,24,09-12-2025,21,128,2130,1,,09-12-2024,Africa,Payment Agent,Gold,healthy,20,0,0,0,Low Engagement,Re-engagement email + training invite
P0658,25,16-12-2025,7,144,2077,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,11,10,0,0,Financial Issues,Escalate to Finance + commission review
P0658,26,23-12-2025,12,58,2139,2,,09-12-2024,Africa,Payment Agent,Gold,churning,19,1,0,0,Relationship Neglect,Immediate account manager outreach
P0658,27,30-12-2025,5,91,2812,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0658,28,06-01-2026,28,46,2465,0,,09-12-2024,Africa,Payment Agent,Gold,at_risk,21,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0658,29,13-01-2026,21,40,2271,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,15,0,0,0,Low Engagement,Re-engagement email + training invite
P0658,30,20-01-2026,16,110,2951,0,,09-12-2024,Africa,Payment Agent,Gold,healthy,28,0,0,0,Performance Decline,Marketing assistance + performance review
P0659,1,01-07-2025,6,53,3431,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0659,2,08-07-2025,18,144,3515,2,,08-05-2024,Asia,Payment Agent,Gold,healthy,11,0,0,0,Performance Decline,Marketing assistance + performance review
P0659,3,15-07-2025,18,140,3844,5,,08-05-2024,Asia,Payment Agent,Gold,at_risk,24,0,1,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,4,22-07-2025,7,25,3312,0,,08-05-2024,Asia,Payment Agent,Gold,churning,21,0,1,0,Financial Issues,Escalate to Finance + commission review
P0659,5,29-07-2025,19,120,3562,2,,08-05-2024,Asia,Payment Agent,Gold,healthy,29,0,0,0,Performance Decline,Marketing assistance + performance review
P0659,6,05-08-2025,26,50,3715,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,7,0,0,0,Financial Issues,Escalate to Finance + commission review
P0659,7,12-08-2025,24,126,4087,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,7,1,0,0,Relationship Neglect,Immediate account manager outreach
P0659,8,19-08-2025,15,78,3329,1,,08-05-2024,Asia,Payment Agent,Gold,at_risk,17,0,0,0,Relationship Neglect,Immediate account manager outreach
P0659,9,26-08-2025,23,118,3717,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,27,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0659,10,02-09-2025,13,104,3743,0,,08-05-2024,Asia,Payment Agent,Gold,churning,4,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0659,11,09-09-2025,10,34,4097,3,,08-05-2024,Asia,Payment Agent,Gold,healthy,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,12,16-09-2025,28,25,3700,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,10,0,0,0,Low Engagement,Re-engagement email + training invite
P0659,13,23-09-2025,7,82,3919,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,20,0,0,0,Low Engagement,Re-engagement email + training invite
P0659,14,30-09-2025,7,51,3989,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0659,15,07-10-2025,24,119,4207,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,2,0,2,0,Financial Issues,Escalate to Finance + commission review
P0659,16,14-10-2025,20,68,3764,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,18,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,17,21-10-2025,5,21,3879,0,,08-05-2024,Asia,Payment Agent,Gold,churning,23,5,1,0,Financial Issues,Escalate to Finance + commission review
P0659,18,28-10-2025,10,20,3532,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,10,0,0,0,Relationship Neglect,Immediate account manager outreach
P0659,19,04-11-2025,19,147,4209,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,2,0,0,0,Performance Decline,Marketing assistance + performance review
P0659,20,11-11-2025,9,106,4213,4,,08-05-2024,Asia,Payment Agent,Gold,at_risk,7,0,1,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,21,18-11-2025,25,82,4077,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,25,1,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0659,22,25-11-2025,27,62,3440,0,,08-05-2024,Asia,Payment Agent,Gold,churning,28,1,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,23,02-12-2025,8,102,4135,3,,08-05-2024,Asia,Payment Agent,Gold,churning,12,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0659,24,09-12-2025,15,35,3400,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,9,0,2,0,Financial Issues,Escalate to Finance + commission review
P0659,25,16-12-2025,6,106,3321,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,9,1,0,0,Low Engagement,Re-engagement email + training invite
P0659,26,23-12-2025,26,149,3998,0,,08-05-2024,Asia,Payment Agent,Gold,churning,25,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0659,27,30-12-2025,10,136,3962,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,28,0,0,0,Performance Decline,Marketing assistance + performance review
P0659,28,06-01-2026,13,40,3926,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,25,1,1,0,Financial Issues,Escalate to Finance + commission review
P0659,29,13-01-2026,5,25,4275,0,,08-05-2024,Asia,Payment Agent,Gold,healthy,9,0,0,0,Low Engagement,Re-engagement email + training invite
P0659,30,20-01-2026,12,10,3500,0,,08-05-2024,Asia,Payment Agent,Gold,at_risk,2,5,2,0,Financial Issues,Escalate to Finance + commission review
P0660,1,01-07-2025,26,105,124,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,17,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0660,2,08-07-2025,9,75,0,0,,26-10-2024,Europe,Introducer,Bronze,healthy,24,10,1,0,Financial Issues,Escalate to Finance + commission review
P0660,3,15-07-2025,9,39,405,1,,26-10-2024,Europe,Introducer,Bronze,healthy,7,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,4,22-07-2025,13,28,0,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,5,29-07-2025,8,69,0,0,,26-10-2024,Europe,Introducer,Bronze,churning,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,6,05-08-2025,28,68,528,0,,26-10-2024,Europe,Introducer,Bronze,healthy,6,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,7,12-08-2025,24,41,0,0,,26-10-2024,Europe,Introducer,Bronze,churning,26,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,8,19-08-2025,17,118,418,0,,26-10-2024,Europe,Introducer,Bronze,healthy,28,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0660,9,26-08-2025,23,48,0,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,4,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,10,02-09-2025,20,125,77,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,21,1,0,0,Performance Decline,Marketing assistance + performance review
P0660,11,09-09-2025,29,41,257,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,9,2,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0660,12,16-09-2025,18,113,71,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,13,23-09-2025,11,65,0,0,,26-10-2024,Europe,Introducer,Bronze,healthy,16,2,0,0,Performance Decline,Marketing assistance + performance review
P0660,14,30-09-2025,9,98,0,0,,26-10-2024,Europe,Introducer,Bronze,healthy,3,0,1,0,Financial Issues,Escalate to Finance + commission review
P0660,15,07-10-2025,24,16,0,2,,26-10-2024,Europe,Introducer,Bronze,churning,10,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,16,14-10-2025,18,139,297,1,,26-10-2024,Europe,Introducer,Bronze,healthy,1,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,17,21-10-2025,5,38,243,0,,26-10-2024,Europe,Introducer,Bronze,healthy,21,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,18,28-10-2025,27,44,20,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,19,04-11-2025,11,53,72,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,7,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,20,11-11-2025,14,79,516,1,,26-10-2024,Europe,Introducer,Bronze,churning,22,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0660,21,18-11-2025,24,45,0,3,,26-10-2024,Europe,Introducer,Bronze,at_risk,16,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0660,22,25-11-2025,11,44,435,0,,26-10-2024,Europe,Introducer,Bronze,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,23,02-12-2025,17,145,0,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,23,0,1,0,Financial Issues,Escalate to Finance + commission review
P0660,24,09-12-2025,25,133,311,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,22,0,0,0,Financial Issues,Escalate to Finance + commission review
P0660,25,16-12-2025,16,53,0,0,,26-10-2024,Europe,Introducer,Bronze,churning,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0660,26,23-12-2025,26,99,379,0,,26-10-2024,Europe,Introducer,Bronze,healthy,14,1,0,0,Low Engagement,Re-engagement email + training invite
P0660,27,30-12-2025,15,24,452,0,,26-10-2024,Europe,Introducer,Bronze,at_risk,6,1,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0660,28,06-01-2026,16,66,249,0,,26-10-2024,Europe,Introducer,Bronze,churning,23,0,0,0,Relationship Neglect,Immediate account manager outreach
P0660,29,13-01-2026,14,12,479,1,,26-10-2024,Europe,Introducer,Bronze,healthy,7,0,0,0,Low Engagement,Re-engagement email + training invite
P0660,30,20-01-2026,15,12,379,1,,26-10-2024,Europe,Introducer,Bronze,churning,7,0,0,0,Relationship Neglect,Immediate account manager outreach
